size,cdf
306000000,1.0
307000000,1.0
308000000,1.0
309000000,1.0
310000000,1.0
311000000,1.0
312000000,1.0
313000000,1.0
314000000,1.0
315000000,1.0
316000000,1.0
317000000,1.0
318000000,1.0
319000000,1.0
320000000,1.0
321000000,1.0
322000000,1.0
323000000,1.0
324000000,1.0
325000000,1.0
326000000,1.0
327000000,1.0
328000000,1.0
329000000,1.0
330000000,1.0
331000000,1.0
332000000,1.0
333000000,1.0
334000000,1.0
335000000,1.0
336000000,1.0
337000000,1.0
338000000,1.0
339000000,1.0
340000000,1.0
341000000,1.0
342000000,1.0
343000000,1.0
344000000,1.0
345000000,1.0
346000000,1.0
347000000,1.0
348000000,1.0
349000000,1.0
350000000,1.0
351000000,1.0
352000000,1.0
353000000,1.0
354000000,1.0
355000000,1.0
356000000,1.0
357000000,1.0
358000000,1.0
359000000,1.0
360000000,1.0
361000000,1.0
362000000,1.0
363000000,1.0
364000000,1.0
365000000,1.0
366000000,1.0
367000000,1.0
368000000,1.0
369000000,1.0
370000000,1.0
371000000,1.0
372000000,1.0
373000000,1.0
374000000,1.0
375000000,1.0
376000000,1.0
377000000,1.0
378000000,1.0
379000000,1.0
380000000,1.0
381000000,1.0
382000000,1.0
383000000,1.0
384000000,1.0
385000000,1.0
386000000,1.0
387000000,1.0
388000000,1.0
389000000,1.0
390000000,1.0
391000000,1.0
392000000,1.0
393000000,1.0
394000000,1.0
395000000,1.0
396000000,1.0
397000000,1.0
398000000,1.0
399000000,1.0
