interval,cdf
48.0,0.982103649530136
49.0,0.9822812956590472
50.0,0.982530798649091
51.0,0.9827743135673738
52.0,0.9829978682464531
53.0,0.9832453752125766
54.0,0.9834928821787
55.0,0.983686496498974
56.0,0.9841116495940088
57.0,0.9842972798186014
58.0,0.9845407947368842
59.0,0.9847144488179547
60.0,0.9856006834385903
61.0,0.9863751407196863
62.0,0.9866166596140488
63.0,0.9869659638001101
64.0,0.9872254469097558
65.0,0.9874869260433217
66.0,0.9877304409616045
67.0,0.9878961109469936
68.0,0.9880218604539757
69.0,0.9881336377935153
70.0,0.9882294469416921
71.0,0.988371164640037
72.0,0.9885547988407093
73.0,0.988706496658656
74.0,0.9889001109789299
75.0,0.9890338445815935
76.0,0.9891496139689738
77.0,0.9892993157630001
78.0,0.9894849459875927
79.0,0.9896067034467341
80.0,0.9897883416234861
81.0,0.9898821547477425
82.0,0.9899779638959193
83.0,0.9901176855703439
84.0,0.9901975265271579
85.0,0.9903093038666976
86.0,0.9904031169909541
87.0,0.9905208824022547
88.0,0.990670584196281
89.0,0.990790345631502
90.0,0.9908901468275196
91.0,0.9910039201909796
92.0,0.9911636021046076
93.0,0.9913113078747136
94.0,0.9914170971424922
95.0,0.9914949420753858
96.0,0.9915508307451556
97.0,0.9916346637498104
98.0,0.9917125086827041
99.0,0.9918841667398542
100.0,0.991979975888031
110.0,0.9925707989684548
120.0,0.9931336777139937
130.0,0.9939500514974171
140.0,0.994239474965868
150.0,0.9944570415731863
160.0,0.9948742105725396
170.0,0.9950977652516187
180.0,0.9952853915001317
190.0,0.995622719542671
200.0,0.9957584491692548
210.0,0.995890186747998
220.0,0.9961356976902012
230.0,0.9962335028622983
240.0,0.9963133438191123
250.0,0.9964889939241032
260.0,0.9965967792158021
270.0,0.9967165406510231
280.0,0.996966043641067
290.0,0.9971297176025358
300.0,0.9973333120424115
310.0,0.9976087633434199
320.0,0.997660659965349
330.0,0.9977125565872781
340.0,0.997802377663694
350.0,0.9978582663334638
360.0,0.9979321192185168
370.0,0.9980319204145343
380.0,0.9980598647494192
390.0,0.9981257335387907
400.0,0.9982794273806578
410.0,0.9983113637633834
420.0,0.9983592683374718
430.0,0.9984191490550822
440.0,0.9984670536291707
450.0,0.9984830218205335
460.0,0.9985468945859847
470.0,0.9985628627773475
480.0,0.9985788309687104
490.0,0.9986427037341615
500.0,0.9986706480690465
510.0,0.9987065764996128
520.0,0.9987544810737012
530.0,0.9987664572172232
540.0,0.9987864174564268
550.0,0.9988822266046037
560.0,0.9989021868438072
570.0,0.9989261391308514
580.0,0.9989680556331787
590.0,0.9989999920159043
600.0,0.9990199522551079
610.0,0.9990538846617538
620.0,0.9990718488770369
630.0,0.9990878170683998
640.0,0.9991137653793644
650.0,0.9991237454989661
660.0,0.9991357216424882
670.0,0.9991716500730545
680.0,0.9991936063361784
690.0,0.9992055824797005
700.0,0.999225542718904
710.0,0.9992335268145853
720.0,0.9992415109102667
730.0,0.9992415109102667
740.0,0.9992494950059482
750.0,0.9992534870537888
760.0,0.9992854234365145
770.0,0.9992934075321959
780.0,0.9992934075321959
790.0,0.9993133677713993
800.0,0.9993173598192401
810.0,0.9993253439149214
820.0,0.999345304154125
830.0,0.9993532882498064
840.0,0.999357280297647
850.0,0.9993732484890099
860.0,0.999385224632532
870.0,0.9994011928238948
880.0,0.9994171610152576
890.0,0.9994211530630983
900.0,0.9994211530630983
910.0,0.9994291371587797
